,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
7632,19455108,1,26,174,67,6,84,39.4,22
7633,18145627,1,42,179,72,17,98,40.1,91
7634,13361025,1,24,178,78,2,93,38.2,9
7635,19554783,1,37,187,84,11,99,39.9,57
7636,17873138,1,47,162,63,10,81,39.9,37
7637,16221860,1,66,180,75,4,88,38.9,19
7638,14662956,1,37,157,59,16,94,40.2,80
7639,19371363,1,59,148,51,10,93,39.7,54
7640,15285889,1,67,162,62,26,93,40.7,140
7641,14314848,1,32,162,64,28,105,40.5,169
7642,12701312,1,32,159,55,13,92,40.2,62
7643,18979629,1,40,165,59,27,110,41.1,183
7644,15987356,1,34,179,74,25,101,40.9,138
7645,10160535,1,21,147,45,23,100,40.6,128
7646,19295195,1,31,175,68,12,91,40.3,54
7647,16412866,1,49,173,67,10,85,39.5,42
7648,15322514,1,46,154,55,3,84,38.6,12
7649,19370901,1,20,167,58,5,76,39.3,14
7650,16152838,1,33,154,59,28,105,40.6,171
7651,18394669,1,58,173,73,20,104,40.6,125
7652,12811109,1,37,178,74,24,104,40.8,141
7653,13156882,1,61,173,73,26,102,40.8,159
7654,15720905,1,26,169,62,9,80,40.2,30
7655,11372824,1,23,173,72,28,110,40.9,176
7656,13705651,1,20,170,68,8,85,39.4,29
7657,16859377,1,22,171,69,21,95,40.1,99
7658,15352402,1,27,169,69,27,116,41.1,190
7659,11639090,1,71,160,65,8,86,39.7,37
7660,17172875,1,21,167,67,21,103,40.4,117
7661,17495765,1,68,166,64,2,75,37.9,7
7662,14165839,1,53,156,60,26,104,40.7,165
7663,16838492,1,54,168,63,17,92,40.3,86
7664,16886509,1,39,149,51,26,100,40.4,151
7665,15912232,1,33,156,61,5,90,39.1,22
7666,12876943,1,64,155,55,25,114,40.8,192
7667,10280911,1,37,159,58,8,90,39.2,37
7668,12746799,1,26,173,73,1,69,37.9,2
7669,19857904,1,65,158,61,26,111,41.0,190
7670,14899078,1,57,149,56,13,91,39.9,66
7671,11307336,1,45,163,58,5,84,38.9,21
7672,16566416,1,53,175,75,13,90,40.2,60
7673,12128736,1,46,166,58,10,93,39.6,51
7674,17184236,1,60,164,66,27,110,40.8,190
7675,18004108,1,50,168,62,11,89,40.1,51
7676,14000981,1,61,157,56,17,95,40.5,95
7677,15744897,1,69,165,62,29,112,40.9,216
7678,12911778,1,33,164,61,20,105,40.6,122
7679,15842647,1,39,152,53,20,99,40.9,113
7680,12746398,1,58,144,42,12,96,40.1,70
7681,14234232,1,30,162,57,15,88,40.3,64
7682,16901821,1,32,147,51,4,83,39.1,15
7683,15818779,1,30,185,84,9,85,39.6,32
7684,13074999,1,79,160,57,14,85,40.0,68
7685,14418208,1,39,164,58,25,106,40.6,159
7686,18884271,1,23,169,70,13,90,40.1,54
7687,13959790,1,47,172,70,2,89,37.8,9
7688,19999394,1,36,152,54,10,86,39.7,42
7689,13943690,1,37,164,59,26,106,40.6,164
7690,12488317,1,50,156,55,23,98,40.8,132
7691,13439081,1,37,173,67,15,94,40.0,74
7692,10710630,1,35,169,69,23,96,40.7,116
7693,10925383,1,22,140,45,7,86,39.1,29
7694,10199291,1,73,181,76,19,106,40.4,127
7695,14116675,1,41,165,63,17,97,40.5,91
7696,13816392,1,58,148,53,2,89,37.7,10
7697,14856859,1,33,172,76,5,79,38.7,16
7698,15173138,1,59,156,58,19,91,40.3,97
7699,14701673,1,65,155,59,10,95,40.0,56
7700,13721168,1,35,132,38,30,112,40.5,216
7701,11326795,1,74,162,60,16,97,40.1,96
7702,10121663,1,48,146,46,7,88,39.5,33
7703,15608003,1,27,170,66,21,113,40.5,142
7704,10083227,1,66,162,66,24,99,40.7,143
7705,11341405,1,46,170,73,20,105,40.7,123
7706,17415559,1,75,165,62,26,108,41.1,186
7707,10029283,1,49,164,59,27,104,40.8,170
7708,10483979,1,37,166,67,15,97,40.2,78
7709,17175333,1,43,167,70,26,113,40.5,182
7710,16115051,1,66,187,82,11,92,40.0,55
7711,16616022,1,51,161,59,25,101,40.6,150
7712,19263430,1,33,162,56,6,80,39.9,21
7713,13263452,1,61,168,66,29,107,41.1,195
7714,17636680,1,48,177,75,10,101,39.9,57
7715,15998462,1,30,162,57,18,98,40.5,96
7716,10923384,1,79,163,61,7,93,39.7,39
7717,10719211,1,67,172,73,4,85,38.6,18
7718,15046678,1,57,171,76,15,97,40.3,82
7719,15142192,1,42,157,56,25,106,40.8,161
7720,17061308,1,20,151,54,18,92,40.2,82
7721,12777154,1,23,168,62,25,105,40.5,148
7722,19349772,1,20,170,65,3,76,38.2,8
7723,18368929,1,25,173,71,14,86,40.3,53
7724,10927426,1,24,155,50,16,98,40.2,85
7725,11120168,1,29,157,57,22,99,40.9,120
7726,18829534,1,26,175,66,4,80,39.1,13
7727,15386312,1,76,176,77,28,107,40.6,192
7728,18233908,1,23,171,65,27,105,40.4,158
7729,16650415,1,20,170,64,23,96,40.5,112
7730,16392133,1,36,169,65,14,92,39.7,66
7731,14212755,1,22,152,50,10,94,39.5,49
7732,15572882,1,50,170,70,26,100,40.6,149
7733,16566986,1,52,171,70,28,115,40.6,206
7734,17475896,1,31,169,66,23,94,40.9,111
7735,11732358,1,48,169,65,11,94,39.3,56
7736,12059109,1,23,159,60,15,91,40.2,67
7737,16089746,1,32,176,69,15,102,40.3,85
7738,11949730,1,21,144,47,2,77,38.1,6
7739,11282751,1,53,166,64,9,87,39.5,40
7740,16380066,1,31,179,77,9,92,40.1,40
7741,15480584,1,32,165,66,3,75,38.5,8
7742,17131884,1,35,178,71,8,85,39.8,31
7743,11282393,1,66,151,57,21,100,40.7,130
7744,11400717,1,40,157,60,7,89,39.9,32
7745,10742434,1,24,159,58,3,88,38.5,12
7746,15089940,1,46,164,62,13,94,39.9,67
7747,16665718,1,42,168,68,17,91,40.4,79
7748,12895547,1,74,175,77,22,103,40.4,140
7749,15851748,1,23,160,58,21,106,40.3,127
7750,17757572,1,52,174,69,7,88,39.2,32
7751,19102149,1,28,160,63,5,85,39.1,19
7752,15160402,1,47,172,66,20,103,40.7,121
7753,15488420,1,73,162,60,9,91,39.8,48
7754,16515805,1,33,170,61,3,83,38.7,11
7755,19241040,1,43,160,60,13,89,40.1,59
7756,10111843,1,47,173,74,10,97,39.8,53
7757,16422754,1,65,187,82,8,90,39.2,38
7758,10894310,1,22,161,62,29,99,40.8,152
7759,10382399,1,30,157,60,3,87,38.7,12
7760,10837809,1,56,171,66,20,103,40.0,124
7761,14091044,1,33,182,73,17,97,40.4,86
7762,13041261,1,57,152,57,11,85,40.0,49
7763,13903450,1,49,167,66,11,87,39.9,48
7764,16716392,1,30,161,64,26,99,40.7,139
7765,11847392,1,30,167,67,18,94,40.5,86
7766,16402578,1,29,163,59,26,111,40.9,174
7767,14298031,1,51,169,68,17,105,40.4,107
7768,12748523,1,28,172,68,3,85,38.6,11
7769,15091309,1,33,187,80,6,90,39.0,25
7770,13676898,1,22,160,56,23,98,40.5,120
7771,19959990,1,57,157,57,18,91,40.1,91
7772,18764725,1,42,157,56,18,95,40.5,95
7773,12825803,1,53,166,63,24,107,40.7,159
7774,17373549,1,51,154,56,15,96,40.6,83
7775,12652678,1,64,158,59,22,92,40.6,116
7776,16652585,1,23,153,55,26,98,40.8,137
7777,17475382,1,42,148,48,15,94,40.5,79
7778,17550893,1,48,182,80,10,92,40.0,47
7779,13148729,1,43,158,61,22,99,40.6,124
7780,15057307,1,21,178,71,7,89,39.8,28
7781,11291448,1,53,170,67,19,95,40.0,101
7782,13714424,1,32,171,68,26,103,40.9,150
7783,11292568,1,31,174,69,27,104,41.1,158
7784,18456986,1,34,153,51,28,107,40.8,181
7785,16000348,1,29,153,58,14,101,40.1,79
7786,17448700,1,23,147,51,21,113,40.5,145
7787,14976657,1,22,158,62,28,110,40.7,180
7788,16518456,1,40,178,73,15,95,40.5,75
7789,15310841,1,41,167,61,29,103,41.2,175
7790,19241743,1,21,140,48,27,106,40.6,166
7791,11939048,1,53,172,71,8,89,39.7,37
7792,19682415,1,40,165,62,19,100,40.5,108
7793,17719877,1,71,163,65,11,90,40.0,56
7794,13263201,1,25,159,57,15,99,40.2,80
7795,18676028,1,42,170,75,14,98,40.3,74
7796,17220443,1,29,140,40,16,101,40.0,94
7797,10311591,1,77,176,76,9,85,39.3,41
7798,12065881,1,78,168,71,12,96,39.7,69
7799,16256574,1,45,156,57,27,104,40.6,169
7800,13763873,1,56,172,65,27,108,41.0,183
7801,18600096,1,74,160,66,29,110,40.8,211
7802,13467771,1,34,156,51,3,90,38.7,14
7803,12660693,1,35,161,62,15,102,40.3,87
7804,19876880,1,62,148,44,26,108,40.8,186
7805,16865355,1,63,173,66,8,83,39.4,34
7806,11272113,1,46,154,57,11,97,40.2,61
7807,18676471,1,27,157,59,2,81,38.3,7
7808,14519582,1,63,150,50,7,88,39.4,35
7809,19674610,1,34,151,51,7,97,39.2,38
7810,19382612,1,57,172,70,28,105,41.2,179
7811,11948938,1,30,166,66,16,87,40.2,65
7812,11846177,1,54,169,71,29,107,40.5,190
7813,13686861,1,75,156,57,27,114,41.0,212
7814,15794029,1,28,157,59,23,111,41.0,153
7815,16375565,1,26,167,58,15,95,40.2,74
7816,14451187,1,53,159,57,23,105,40.7,150
7817,19252517,1,33,159,53,17,94,40.0,85
7818,15022966,1,31,170,64,2,77,38.1,6
7819,11027975,1,42,182,84,6,86,39.3,23
7820,19085313,1,22,158,56,18,97,40.4,92
7821,17143275,1,71,165,67,19,91,40.3,99
7822,18864632,1,28,168,62,10,87,39.4,41
7823,16156697,1,43,173,69,2,79,38.2,7
7824,12870156,1,61,171,66,8,85,39.5,35
7825,12778129,1,38,156,56,20,94,40.8,101
7826,16908484,1,46,168,64,2,85,37.7,8
7827,13582524,1,25,171,70,11,92,40.0,49
7828,17331963,1,23,158,54,9,92,39.4,42
7829,18986390,1,24,167,68,18,93,40.6,82
7830,17452289,1,38,170,65,3,85,39.1,12
7831,10426349,1,29,147,48,17,98,40.6,93
7832,14384732,1,79,163,63,8,86,39.9,39
7833,15998213,1,37,171,66,25,106,40.7,155
7834,15533272,1,22,156,58,16,102,40.4,90
7835,17211149,1,57,167,68,18,114,40.4,133
7836,13815395,1,32,144,49,5,90,39.0,23
7837,18267525,1,32,174,69,2,77,38.2,6
7838,16508917,1,42,157,55,27,113,40.9,194
7839,10445424,1,50,151,51,2,79,38.4,8
7840,11570934,1,44,172,75,12,93,40.0,58
7841,12574867,1,38,178,70,13,89,40.2,57
7842,16646989,1,23,173,68,18,97,40.1,89
7843,15292175,1,31,156,58,16,101,40.1,91
7844,10324121,1,52,148,55,22,105,40.5,143
7845,15072374,1,56,160,60,5,89,39.0,24
7846,14854168,1,39,177,74,6,78,39.1,19
7847,16488458,1,62,171,78,22,103,40.5,135
7848,10613350,1,63,158,61,3,87,38.5,14
7849,18890018,1,77,151,52,28,103,40.6,190
7850,16378171,1,54,184,79,23,92,40.9,111
7851,11333721,1,43,146,51,9,94,39.2,47
7852,16160546,1,25,164,62,8,85,39.5,30
7853,19468881,1,61,166,69,28,114,40.9,208
7854,17145803,1,56,168,66,3,85,38.7,13
7855,10404148,1,67,172,72,8,89,39.3,39
7856,14110534,1,72,151,60,11,92,40.1,59
7857,18011722,1,67,166,64,17,90,40.3,86
7858,11690321,1,50,158,59,24,101,40.7,144
7859,12149605,1,24,174,72,8,91,39.8,34
7860,18950001,1,55,167,66,14,87,40.0,63
7861,11698813,1,31,171,71,3,83,38.4,11
7862,15376428,1,70,156,62,8,87,39.4,38
7863,13894704,1,58,160,56,22,99,40.6,131
7864,19545737,1,24,173,68,20,99,40.2,104
7865,14522123,1,49,158,61,27,106,41.0,175
7866,11352174,1,26,171,65,11,101,40.0,60
7867,19928569,1,39,159,62,15,93,40.0,74
7868,11648375,1,28,160,57,3,81,38.8,10
7869,10283089,1,70,164,63,12,94,40.4,67
7870,12429563,1,38,174,73,17,100,40.3,93
7871,13387471,1,54,169,66,6,85,39.4,26
7872,12388580,1,27,175,69,25,105,40.8,147
7873,19737155,1,54,185,82,4,86,39.1,17
7874,10096522,1,56,165,70,18,98,40.4,101
7875,12106575,1,21,166,63,5,81,39.3,16
7876,12578905,1,21,176,64,4,75,38.9,11
7877,15253251,1,36,158,58,11,89,39.8,49
7878,11462734,1,22,167,61,3,88,38.3,12
7879,11676381,1,50,165,66,7,98,39.6,39
7880,15905404,1,20,148,52,9,93,39.7,42
7881,16077406,1,43,169,66,4,76,39.1,12
7882,15603034,1,45,158,60,15,93,40.1,76
7883,10921184,1,23,148,52,25,108,41.1,159
7884,17253275,1,25,162,62,19,99,40.6,101
7885,15710102,1,58,175,71,26,105,40.8,166
7886,10583671,1,37,170,71,26,105,40.9,157
7887,19226537,1,24,175,67,24,105,40.6,140
7888,16991735,1,75,171,68,16,102,40.3,103
7889,12079828,1,49,166,66,10,80,40.0,36
7890,16254780,1,31,157,56,3,84,39.1,12
7891,16954889,1,42,164,61,14,88,40.2,62
7892,19653903,1,57,167,65,27,107,41.1,180
7893,19941820,1,57,161,61,27,108,40.8,185
7894,11583997,1,53,155,53,2,85,38.0,9
7895,16271091,1,50,158,58,17,95,40.1,91
7896,12523601,1,68,147,48,8,86,39.5,39
7897,16100787,1,33,171,74,7,95,39.4,34
7898,12924695,1,76,154,56,22,98,40.6,136
7899,17557307,1,25,183,77,7,100,39.3,36
7900,14526211,1,55,155,55,9,88,40.0,43
7901,18293094,1,42,165,63,8,94,39.5,40
7902,10687000,1,54,159,54,24,107,40.6,163
7903,17887624,1,68,164,63,26,110,41.3,188
7904,13510620,1,33,155,55,4,80,38.7,14
7905,16583091,1,28,163,58,27,99,41.1,146
7906,17761956,1,48,165,65,14,85,40.0,58
7907,12562714,1,65,165,61,12,98,40.0,71
7908,16106250,1,31,160,60,12,95,40.2,60
7909,12412298,1,50,159,59,30,106,41.1,196
7910,12295344,1,60,162,63,12,100,39.9,72
7911,18284780,1,34,135,41,14,92,40.2,70
7912,16130359,1,20,166,64,2,74,38.2,5
7913,13646159,1,46,168,65,26,106,41.0,166
7914,18050793,1,78,150,54,8,87,39.6,40
7915,19851050,1,40,174,75,3,92,38.7,14
7916,12411828,1,66,174,74,23,99,40.8,135
7917,17590100,1,61,158,60,23,102,40.5,144
7918,14923338,1,48,159,63,17,87,40.0,75
7919,19385382,1,20,176,69,10,84,40.2,35
7920,16178848,1,50,170,68,3,84,38.4,12
7921,17768835,1,64,154,61,20,94,41.0,109
7922,11685376,1,47,162,58,17,95,40.4,90
7923,11544557,1,20,166,60,15,98,40.3,77
7924,18728608,1,59,182,84,17,92,40.3,82
7925,15309902,1,20,172,60,20,102,40.7,111
7926,12346765,1,30,171,68,7,91,39.6,31
7927,13460239,1,72,166,66,19,102,40.2,121
7928,19127767,1,45,159,62,8,94,39.6,41
7929,13724595,1,37,170,64,20,105,40.3,122
7930,14724770,1,24,167,66,12,89,40.0,50
7931,19058297,1,38,169,64,9,99,39.5,49
7932,17120461,1,50,153,56,26,108,40.7,176
7933,17188766,1,40,177,74,29,97,41.0,150
7934,17918574,1,24,171,72,27,101,41.0,145
7935,11963638,1,46,151,52,25,113,40.5,183
7936,16325355,1,42,162,66,21,96,40.4,110
7937,11519009,1,56,167,70,19,103,40.7,117
7938,11721128,1,39,155,54,26,105,41.1,164
7939,15813794,1,40,154,59,14,90,40.3,65
7940,15715378,1,63,171,73,8,88,40.2,37
7941,19085705,1,33,151,51,16,88,40.3,71
7942,19890878,1,64,175,67,19,101,40.6,117
7943,10241519,1,21,179,72,7,82,39.4,23
7944,15647467,1,21,171,62,1,76,37.7,3
7945,18618078,1,28,173,71,1,83,37.7,4
7946,10028780,1,20,170,67,17,93,40.3,76
7947,13172958,1,39,179,74,16,98,40.4,84
7948,18883192,1,38,166,63,2,85,38.3,8
7949,11476534,1,37,170,71,21,96,40.5,106
7950,18168592,1,33,153,52,18,93,40.1,89
7951,12698942,1,60,151,58,27,105,40.9,179
7952,17549375,1,62,182,76,10,82,39.6,39
7953,18723537,1,56,159,60,5,91,38.7,25
7954,12341136,1,53,164,65,13,98,40.3,73
7955,17050506,1,37,174,75,19,106,40.4,115
7956,10763040,1,22,174,67,6,98,39.3,30
7957,15920115,1,46,159,59,28,109,41.0,190
7958,10583829,1,31,177,72,10,93,39.4,46
7959,10151428,1,32,162,65,16,94,40.1,78
7960,16131570,1,20,156,51,20,88,40.5,84
7961,17136693,1,31,133,45,3,84,38.0,12
7962,15482468,1,26,173,68,25,98,40.6,128
7963,16819144,1,22,152,55,22,98,40.5,115
7964,12980735,1,60,170,68,25,102,41.3,154
7965,11455433,1,34,162,62,8,98,39.7,43
7966,10529633,1,58,164,62,12,93,39.7,63
7967,18294429,1,20,161,55,8,86,39.5,31
7968,13873228,1,39,155,56,6,81,39.1,22
7969,12006711,1,23,148,48,13,77,40.2,40
7970,15172637,1,75,171,68,22,94,40.8,122
7971,16890948,1,27,163,67,22,93,40.3,102
7972,17883082,1,27,166,66,28,109,40.7,178
7973,18226303,1,27,160,55,19,102,40.5,109
7974,14662485,1,30,168,61,28,105,41.4,169
7975,12520261,1,44,154,52,16,102,40.3,97
7976,11897253,1,21,139,43,17,98,40.2,91
7977,16684429,1,36,161,56,17,91,40.4,80
7978,18790504,1,40,147,50,23,107,40.8,151
7979,13073159,1,64,155,60,21,102,40.6,133
7980,18079088,1,52,176,70,14,89,40.4,64
7981,16953277,1,22,157,59,27,113,40.9,183
7982,13270565,1,31,162,63,22,100,40.9,121
7983,14843952,1,20,151,51,27,101,41.1,150
7984,11007329,1,22,171,63,14,101,40.3,76
7985,16662695,1,27,166,66,27,106,40.5,163
7986,10479179,1,29,154,55,5,85,38.8,20
7987,11375991,1,50,174,68,11,95,40.1,58
7988,14285460,1,55,157,57,24,105,40.5,157
7989,13725302,1,43,149,51,4,95,38.7,21
7990,14861386,1,59,159,65,29,105,40.9,188
7991,15579682,1,48,182,72,5,82,39.2,19
7992,12917234,1,23,166,65,29,108,41.5,179
7993,19449486,1,56,176,70,8,86,39.5,35
7994,12262135,1,49,156,55,11,96,39.8,60
7995,11789688,1,28,161,64,7,88,39.3,29
7996,12321468,1,38,162,68,2,81,38.6,7
7997,19123344,1,35,162,63,3,86,38.5,12
7998,19836836,1,27,159,57,17,95,40.3,85
7999,11702467,1,34,170,68,25,100,40.9,137
8000,19390875,1,27,154,53,2,79,38.5,7
8001,17784068,1,30,169,63,5,83,38.8,18
8002,19352299,1,31,151,52,5,79,39.1,17
8003,15770843,1,59,157,61,7,90,39.4,35
8004,14316328,1,61,163,64,10,95,39.6,55
8005,13126814,1,32,173,68,9,87,39.5,36
8006,12142970,1,38,169,67,3,85,38.5,12
8007,13100619,1,40,155,54,19,98,40.5,106
8008,14095043,1,28,176,78,27,112,40.3,176
8009,16438829,1,43,168,61,8,89,39.7,36
8010,11378800,1,62,165,69,18,97,40.7,102
8011,13807859,1,54,172,69,10,87,39.3,44
8012,15481999,1,63,150,54,15,99,40.0,91
8013,11093186,1,72,162,61,13,94,40.0,73
8014,10250780,1,38,172,65,11,93,39.6,53
8015,16352651,1,59,171,71,5,94,39.2,26
8016,19038048,1,67,156,56,5,85,39.0,23
8017,10964398,1,60,157,61,12,93,40.1,63
8018,18218453,1,40,165,61,16,100,39.7,91
8019,10800990,1,46,174,72,11,92,39.7,53
8020,13581119,1,49,174,69,22,103,40.5,133
8021,15060881,1,66,153,55,13,90,40.0,67
8022,15800905,1,27,160,55,23,105,40.6,140
8023,15814922,1,68,163,57,13,95,40.2,74
8024,15971438,1,24,149,46,27,112,40.8,186
8025,10698004,1,44,166,64,25,101,40.8,145
8026,18797618,1,65,176,75,28,111,40.6,199
8027,17403075,1,45,154,60,10,92,39.7,49
8028,17272538,1,68,158,60,1,84,37.5,4
8029,12801794,1,41,173,69,28,108,41.0,180
8030,17901486,1,22,180,77,5,78,39.0,14
8031,11290722,1,44,155,57,5,89,39.2,23
8032,14951216,1,22,173,67,17,95,40.6,81
8033,13032527,1,45,176,76,14,100,40.4,78
8034,17280545,1,20,175,69,22,98,40.5,110
8035,19455241,1,29,138,45,28,105,40.6,175
8036,14320607,1,67,168,64,6,93,39.3,32
8037,12841523,1,20,167,66,25,117,40.8,177
8038,11933707,1,26,164,62,29,99,41.1,154
8039,16402304,1,43,176,75,6,81,39.2,21
8040,17492547,1,24,171,63,17,95,40.9,82
8041,13086636,1,44,174,75,26,94,40.5,128
8042,19633240,1,58,163,60,29,103,41.1,184
8043,10589768,1,22,177,71,15,98,40.4,75
8044,19091100,1,28,163,61,9,92,39.7,42
8045,12011673,1,54,152,53,19,101,40.2,117
8046,16677930,1,43,181,80,10,91,39.9,45
8047,14651283,1,26,170,73,8,82,39.6,27
8048,15934377,1,54,169,70,18,97,40.3,99
8049,12831258,1,28,143,46,4,84,38.4,16
8050,10899952,1,45,167,63,6,84,39.5,24
8051,15391819,1,28,173,65,10,96,40.0,50
8052,19676857,1,23,174,70,3,78,38.3,9
8053,13044466,1,20,173,72,8,81,39.7,25
8054,12150397,1,29,169,69,15,97,40.4,76
8055,17181471,1,76,160,59,12,85,40.0,57
8056,16833337,1,38,163,59,6,76,39.5,19
8057,15740792,1,27,182,71,7,89,39.6,29
8058,17566450,1,64,174,69,4,88,38.7,19
8059,13806415,1,64,164,67,4,91,39.2,20
8060,13531149,1,23,183,71,17,91,40.5,73
8061,19025353,1,26,140,48,9,92,39.7,43
8062,13571433,1,79,174,76,26,112,40.7,194
8063,18821278,1,38,154,57,20,95,40.8,103
8064,16616757,1,29,167,64,5,86,39.1,20
8065,13544263,1,43,168,70,24,100,40.6,135
8066,17341420,1,68,151,58,2,75,38.0,7
8067,19962435,1,69,163,62,19,94,40.3,105
8068,17813684,1,31,186,75,20,101,40.6,109
8069,19315734,1,61,153,52,2,81,37.9,8
8070,15070037,1,79,153,54,4,80,39.2,17
8071,10834489,1,20,171,69,25,109,41.0,155
8072,16187872,1,23,185,80,8,91,39.4,33
8073,13005855,1,64,172,70,13,97,39.8,74
8074,13790614,1,21,159,56,2,89,38.0,8
8075,10162683,1,53,147,49,18,101,40.2,111
8076,17079569,1,36,172,73,10,92,39.9,46
8077,10356022,1,63,155,57,27,116,40.8,212
8078,17538416,1,34,169,68,7,88,39.3,29
8079,16259836,1,55,179,74,16,105,40.5,101
8080,11876292,1,53,171,69,25,109,40.6,169
8081,11560169,1,21,167,63,22,102,40.8,122
8082,17762788,1,43,167,67,23,99,40.9,128
8083,10014515,1,38,164,64,8,90,39.8,36
8084,19091879,1,26,160,56,25,107,40.4,156
8085,10890600,1,60,161,59,7,82,39.5,29
8086,13132405,1,78,159,56,18,93,40.4,102
8087,18849982,1,41,162,63,6,76,39.3,19
8088,13710236,1,27,157,54,17,95,40.3,85
8089,16920179,1,59,150,48,23,100,40.5,143
8090,13989217,1,35,145,48,4,90,38.9,19
8091,15521491,1,27,155,55,3,80,38.3,10
8092,15025623,1,71,176,71,7,87,39.4,33
8093,18752401,1,78,169,64,12,88,40.1,60
8094,12491906,1,59,160,59,20,94,40.2,108
8095,12068542,1,24,174,72,5,89,39.3,20
8096,18387980,1,20,167,57,4,80,38.9,13
8097,14704939,1,21,164,61,7,82,39.6,24
8098,17526765,1,59,157,61,25,107,40.9,169
8099,16738758,1,58,167,64,26,105,40.5,169
8100,14230580,1,38,159,58,14,82,40.2,53
8101,19108636,1,48,147,54,9,85,39.8,39
8102,12671365,1,22,169,62,28,107,40.5,171
8103,17906117,1,34,180,74,13,94,40.0,62
8104,17296410,1,23,167,67,14,96,39.9,68
8105,12450071,1,34,169,67,18,102,40.5,103
8106,14641755,1,40,162,62,13,83,40.0,50
8107,19611376,1,44,180,76,11,89,40.1,48
8108,15946455,1,47,173,76,12,97,40.2,63
8109,11167982,1,25,176,66,29,109,40.9,183
8110,17841249,1,41,162,57,29,116,40.9,216
8111,14766422,1,37,164,66,27,104,41.2,162
8112,17909635,1,71,176,73,5,85,38.9,22
8113,19211851,1,30,156,54,5,81,39.0,18
8114,11119175,1,29,164,64,27,106,41.0,164
8115,15451811,1,61,159,59,10,82,39.9,42
8116,16323163,1,20,172,65,8,97,39.6,40
8117,14545588,1,68,164,61,19,100,40.6,117
8118,12259016,1,25,163,63,20,102,40.3,112
8119,16212488,1,61,149,52,4,85,38.8,18
8120,18821136,1,29,178,76,26,100,40.8,137
8121,18231632,1,38,168,66,22,97,40.6,116
8122,17079427,1,24,175,73,11,87,39.8,42
8123,10580116,1,47,162,64,18,94,40.7,92
8124,15264601,1,39,167,67,15,93,40.4,73
8125,16502345,1,29,161,62,8,94,39.4,39
8126,15159011,1,75,158,64,13,86,40.0,62
8127,13301978,1,70,162,64,3,87,38.5,14
8128,13795382,1,35,161,63,2,81,38.1,7
8129,18376618,1,37,172,68,17,108,40.3,109
8130,13077831,1,55,150,53,5,82,38.8,21
8131,10871405,1,23,161,60,22,111,40.7,145
8132,13452052,1,74,173,68,10,91,39.9,52
8133,12695869,1,54,169,68,14,94,40.0,73
8134,17571120,1,59,164,65,13,93,40.1,68
8135,17164355,1,23,177,65,5,89,38.7,21
8136,11028954,1,28,160,56,28,107,40.4,176
8137,13266243,1,26,167,68,28,104,40.9,161
8138,17980382,1,22,152,54,15,100,40.4,82
8139,13938429,1,46,172,79,20,103,40.4,117
8140,10011812,1,62,148,50,10,93,39.9,55
8141,10929478,1,44,174,72,19,102,40.3,111
8142,15084463,1,69,161,60,12,95,40.2,68
8143,15426195,1,66,167,61,23,106,40.8,156
8144,18445846,1,32,173,68,10,87,39.9,41
8145,11500226,1,50,173,70,19,106,40.4,121
8146,15404220,1,25,152,56,9,90,39.5,40
8147,10600476,1,43,176,75,7,87,39.8,29
8148,14870963,1,31,151,49,28,98,40.7,153
8149,11519327,1,63,168,69,12,89,40.0,58
8150,15333223,1,26,158,63,3,80,38.6,10
8151,13173787,1,25,157,54,3,76,38.4,9
8152,10849136,1,55,169,69,2,80,37.8,7
8153,16440078,1,53,156,57,16,94,40.1,85
8154,11756833,1,77,173,67,3,83,38.4,13
8155,14719628,1,20,153,54,10,90,39.6,44
8156,17905387,1,25,145,49,18,99,40.5,99
8157,14810869,1,38,164,59,23,104,40.5,140
8158,13104052,1,53,170,71,10,101,39.5,59
8159,19514840,1,37,190,81,26,103,40.9,148
8160,16022104,1,25,168,65,14,88,40.1,57
8161,10131251,1,51,163,59,24,107,40.4,160
8162,15093262,1,25,166,69,9,95,39.5,43
8163,14684931,1,41,158,62,4,80,38.6,14
8164,14108894,1,27,165,65,15,98,40.1,78
8165,19487257,1,29,168,69,5,91,38.7,22
8166,12148591,1,65,162,65,12,98,39.8,70
8167,17603335,1,35,167,63,28,117,40.9,207
8168,17690546,1,37,157,56,6,92,39.0,29
8169,13937147,1,38,174,69,17,90,40.5,76
8170,12312127,1,77,171,68,21,101,40.6,133
8171,17927970,1,23,176,72,23,107,40.8,138
8172,15798343,1,20,175,72,10,93,39.6,44
8173,15577578,1,42,157,59,22,95,40.5,115
8174,18866947,1,57,172,70,13,84,40.2,54
8175,13666806,1,42,159,59,2,79,38.3,7
8176,14043610,1,57,168,65,4,79,39.1,15
8177,13997991,1,26,156,56,20,99,40.8,108
8178,18907327,1,21,153,57,11,92,39.8,50
8179,10387414,1,60,159,58,22,107,40.5,150
8180,18891825,1,39,156,61,14,96,40.1,73
8181,18558780,1,44,163,62,11,95,39.8,57
8182,16833000,1,42,164,58,14,98,40.3,78
8183,12259767,1,63,184,77,1,79,38.1,4
8184,18202711,1,50,174,76,25,104,40.6,152
8185,10484454,1,21,164,59,24,111,40.6,157
8186,12076838,1,65,156,63,21,102,40.4,133
8187,11063728,1,45,176,76,8,87,39.9,33
8188,11136737,1,49,175,73,24,99,40.7,134
8189,19575559,1,62,151,52,8,87,39.5,38
